"region","system","network","isIO","instanceId","vCpu","memory","intranetGbps","intranetPPS","hourlyPrice","weeklyPrice","standard","monthlyPrice","yearlyPrice","2yearPrice","3yearPrice","4yearPrice","5yearPrice"
"cn-huhehaote","linux","vpc","true","ecs.hfc6.4xlarge",16,32,5,100,"3.233","434.56","1552.0","1552.0","15830.4","26073.6","30729.6","33523.2","35385.6"
"cn-huhehaote","linux","vpc","true","ecs.hfg6.4xlarge",16,64,5,100,"3.966","533.12","1904.0","1904.0","19420.8","31987.2","37699.2","41126.4","43411.2"
"cn-huhehaote","linux","vpc","true","ecs.g6.4xlarge",16,64,5,100,"3.599","483.84","1728.0","1728.0","17625.6","29030.4","34214.4","37324.8","39398.4"
"cn-huhehaote","linux","vpc","true","ecs.g6e.4xlarge",16,64,10,300,"4.399","591.36","2112.0","2112.0","21542.4","35481.6","41817.6","45619.2","48153.6"
"cn-huhehaote","linux","vpc","true","ecs.hfr6.4xlarge",16,128,5,100,"5.249","705.6","2520.0","2520.0","25704.0","42336.0","49896.0","54432.0","57456.0"
"cn-huhehaote","linux","vpc","true","ecs.r6.4xlarge",16,128,5,100,"4.769","641.09","2289.6","2289.6","23353.92","38465.28","45334.08","49455.36","52202.88"
"cn-huhehaote","linux","vpc","true","ecs.hfc6.6xlarge",24,48,7.5,150,"4.849","651.84","2328.0","2328.0","23745.6","39110.4","46094.4","50284.8","53078.4"
"cn-huhehaote","linux","vpc","true","ecs.c6.6xlarge",24,48,7.5,150,"4.209","565.49","2019.6","2019.6","20599.92","33929.28","39988.08","43623.36","46046.88"
"cn-huhehaote","linux","vpc","true","ecs.g6.6xlarge",24,96,7.5,150,"5.399","725.76","2592.0","2592.0","26438.4","43545.6","51321.6","55987.2","59097.6"
"cn-huhehaote","linux","vpc","true","ecs.hfg6.6xlarge",24,96,7.5,150,"5.949","799.68","2856.0","2856.0","29131.2","47980.8","56548.8","61689.6","65116.8"
"cn-huhehaote","linux","vpc","true","ecs.hfr6.6xlarge",24,192,7.5,150,"7.874","1058.4","3780.0","3780.0","38556.0","63504.0","74844.0","81648.0","86184.0"
"cn-huhehaote","linux","vpc","true","ecs.r6.6xlarge",24,192,7.5,150,"7.159","961.63","3434.4","3434.4","35030.88","57697.92","68001.12","74183.04","78304.32"
"cn-huhehaote","linux","vpc","true","ecs.hfc6.8xlarge",32,64,10,200,"6.466","869.12","3104.0","3104.0","31660.8","52147.2","61459.2","67046.4","70771.2"
"cn-huhehaote","linux","vpc","true","ecs.c6.8xlarge",32,64,10,200,"5.609","753.98","2692.8","2692.8","27466.56","45239.04","53317.44","58164.48","61395.84"
"cn-huhehaote","linux","vpc","true","ecs.g6.8xlarge",32,128,10,200,"7.199","967.68","3456.0","3456.0","35251.2","58060.8","68428.8","74649.6","78796.8"
"cn-huhehaote","linux","vpc","true","ecs.g6e.8xlarge",32,128,10,600,"8.799","1182.72","4224.0","4224.0","43084.8","70963.2","83635.2","91238.4","96307.2"
"cn-huhehaote","linux","vpc","true","ecs.hfg6.8xlarge",32,128,10,200,"7.933","1066.24","3808.0","3808.0","38841.6","63974.4","75398.4","82252.8","86822.4"
"cn-huhehaote","linux","vpc","true","ecs.r6.8xlarge",32,256,10,200,"9.539","1282.18","4579.2","4579.2","46707.84","76930.56","90668.16","98910.72","104405.76"
"cn-huhehaote","linux","vpc","true","ecs.hfr6.8xlarge",32,256,10,200,"10.499","1411.2","5040.0","5040.0","51408.0","84672.0","99792.0","108864.0","114912.0"
"cn-huhehaote","linux","vpc","true","ecs.hfc6.10xlarge",40,96,12.5,300,"8.083","1086.4","3880.0","3880.0","39576.0","65184.0","76824.0","83808.0","88464.0"
"cn-huhehaote","linux","vpc","true","ecs.hfg6.10xlarge",40,192,12.5,300,"9.916","1332.8","4760.0","4760.0","48552.0","79968.0","94248.0","102816.0","108528.0"
"cn-huhehaote","linux","vpc","true","ecs.hfr6.10xlarge",40,384,12.5,300,"13.124","1764.0","6300.0","6300.0","64260.0","105840.0","124740.0","136080.0","143640.0"
"cn-huhehaote","linux","vpc","true","ecs.c6.13xlarge",52,96,12.5,300,"9.119","1225.22","4375.8","4375.8","44633.16","73513.44","86640.84","94517.28","99768.24"
"cn-huhehaote","linux","vpc","true","ecs.g6.13xlarge",52,192,12.5,300,"11.699","1572.48","5616.0","5616.0","57283.2","94348.8","111196.8","121305.6","128044.8"
"cn-huhehaote","linux","vpc","true","ecs.g6e.13xlarge",52,192,16,900,"14.299","1921.92","6864.0","6864.0","70012.8","115315.2","135907.2","148262.4","156499.2"
"cn-huhehaote","linux","vpc","true","ecs.r6.13xlarge",52,384,12.5,300,"15.499","2083.54","7441.2","7441.2","75900.24","125012.16","147335.76","160729.92","169659.36"
"cn-huhehaote","linux","vpc","true","ecs.hfc6.16xlarge",64,128,20,400,"12.933","1738.24","6208.0","6208.0","63321.6","104294.4","122918.4","134092.8","141542.4"
"cn-huhehaote","linux","vpc","true","ecs.hfg6.16xlarge",64,256,20,400,"15.866","2132.48","7616.0","7616.0","77683.2","127948.8","150796.8","164505.6","173644.8"
"cn-huhehaote","linux","vpc","true","ecs.hfr6.16xlarge",64,512,20,400,"20.999","2822.4","10080.0","10080.0","102816.0","169344.0","199584.0","217728.0","229824.0"
"cn-huhehaote","linux","vpc","true","ecs.hfc6.20xlarge",80,192,25,600,"16.166","2172.8","7760.0","7760.0","79152.0","130368.0","153648.0","167616.0","176928.0"
"cn-huhehaote","linux","vpc","true","ecs.hfg6.20xlarge",80,384,25,600,"19.833","2665.6","9520.0","9520.0","97104.0","159936.0","188496.0","205632.0","217056.0"
"cn-huhehaote","linux","vpc","true","ecs.hfr6.20xlarge",80,768,25,600,"26.249","3528.0","12600.0","12600.0","128520.0","211680.0","249480.0","272160.0","287280.0"
"cn-huhehaote","linux","vpc","true","ecs.ebmc6.26xlarge",104,192,30,600,"18.229","2450.45","8751.6","8751.6","89266.32","147026.88","173281.68","189034.56","199536.48"
"cn-huhehaote","linux","vpc","true","ecs.c6.26xlarge",104,192,25,600,"18.229","2450.45","8751.6","8751.6","89266.32","147026.88","173281.68","189034.56","199536.48"
"cn-huhehaote","linux","vpc","true","ecs.g6.26xlarge",104,384,25,600,"23.399","3144.96","11232.0","11232.0","114566.4","188697.6","222393.6","242611.2","256089.6"
"cn-huhehaote","linux","vpc","true","ecs.r6.26xlarge",104,768,25,600,"31.009","4167.07","14882.4","14882.4","151800.48","250024.32","294671.52","321459.84","339318.72"
"cn-huhehaote","linux","vpc","true","ecs.sn1ne.large",2,4,0.5,12,"0.619","49.64","177.3","177.3","1808.46","2978.64","3510.54","3829.68","4042.44"
"cn-huhehaote","linux","vpc","true","ecs.sn2ne.large",2,8,0.5,12,"0.899","72.24","258.0","258.0","2631.6","4334.4","5108.4","5572.8","5882.4"
"cn-huhehaote","linux","vpc","true","ecs.se1ne.large",2,16,0.5,12,"1.149","92.4","330.0","330.0","3366.0","5544.0","6534.0","7128.0","7524.0"
"cn-huhehaote","linux","vpc","true","ecs.sn1ne.xlarge",4,8,0.8,30,"1.229","99.29","354.6","354.6","3616.92","5957.28","7021.08","7659.36","8084.88"
"cn-huhehaote","linux","vpc","true","ecs.sn2ne.xlarge",4,16,0.8,30,"1.789","144.48","516.0","516.0","5263.2","8668.8","10216.8","11145.6","11764.8"
"cn-huhehaote","linux","vpc","true","ecs.gn5-c4g1.xlarge",4,30,3,30,"11.499","927.61","3312.9","3312.9","33791.58","55656.72","62017.49","66788.06","69570.9"
"cn-huhehaote","linux","vpc","true","ecs.se1ne.xlarge",4,32,0.8,30,"2.289","184.8","660.0","660.0","6732.0","11088.0","13068.0","14256.0","15048.0"
"cn-huhehaote","linux","vpc","true","ecs.sn1ne.2xlarge",8,16,1.5,100,"2.459","198.58","709.2","709.2","7233.84","11914.56","14042.16","15318.72","16169.76"
"cn-huhehaote","linux","vpc","true","ecs.d1ne.2xlarge",8,32,6,80,"6.019","485.24","1733.0","1646.35","15597.0","24955.2","28074.6","29946.24","31194.0"
"cn-huhehaote","linux","vpc","true","ecs.sn2ne.2xlarge",8,32,1.5,100,"3.579","288.96","1032.0","1032.0","10526.4","17337.6","20433.6","22291.2","23529.6"
"cn-huhehaote","linux","vpc","true","ecs.gn5-c8g1.2xlarge",8,60,3,30,"13.849","1117.12","3989.7","3989.7","40694.94","67026.96","74687.18","80432.35","83783.7"
"cn-huhehaote","linux","vpc","true","ecs.se1ne.2xlarge",8,64,1.5,100,"4.579","369.6","1320.0","1320.0","13464.0","22176.0","26136.0","28512.0","30096.0"
"cn-huhehaote","linux","vpc","true","ecs.sn1ne.3xlarge",12,24,2.5,130,"3.689","297.86","1063.8","1063.8","10850.76","17871.84","21063.24","22978.08","24254.64"
"cn-huhehaote","linux","vpc","true","ecs.sn2ne.3xlarge",12,48,2.5,130,"5.379","433.44","1548.0","1548.0","15789.6","26006.4","30650.4","33436.8","35294.4"
"cn-huhehaote","linux","vpc","true","ecs.se1ne.3xlarge",12,96,2.5,130,"6.879","554.4","1980.0","1980.0","20196.0","33264.0","39204.0","42768.0","45144.0"
"cn-huhehaote","linux","vpc","true","ecs.sn1ne.4xlarge",16,32,3,160,"4.929","397.15","1418.4","1418.4","14467.68","23829.12","28084.32","30637.44","32339.52"
"cn-huhehaote","linux","vpc","true","ecs.d1ne.4xlarge",16,64,12,160,"12.029","970.2","3465.0","3291.75","31185.0","49896.0","56133.0","59875.2","62370.0"
"cn-huhehaote","linux","vpc","true","ecs.sn2ne.4xlarge",16,64,3,160,"7.169","577.92","2064.0","2064.0","21052.8","34675.2","40867.2","44582.4","47059.2"
"cn-huhehaote","linux","vpc","true","ecs.gn5-c8g1.4xlarge",16,120,5,100,"27.709","2234.23","7979.4","7979.4","81389.88","134053.92","149374.37","160864.7","167567.4"
"cn-huhehaote","linux","vpc","true","ecs.se1ne.4xlarge",16,128,3,160,"9.169","739.2","2640.0","2640.0","26928.0","44352.0","52272.0","57024.0","60192.0"
"cn-huhehaote","linux","vpc","true","ecs.sn1ne.6xlarge",24,48,4.5,200,"7.389","595.73","2127.6","2127.6","21701.52","35743.68","42126.48","45956.16","48509.28"
"cn-huhehaote","linux","vpc","true","ecs.d1ne.6xlarge",24,96,16,200,"18.049","1455.44","5198.0","4938.1","46782.0","74851.2","84207.6","89821.44","93564.0"
"cn-huhehaote","linux","vpc","true","ecs.sn2ne.6xlarge",24,96,4.5,200,"10.749","866.88","3096.0","3096.0","31579.2","52012.8","61300.8","66873.6","70588.8"
"cn-huhehaote","linux","vpc","true","ecs.se1ne.6xlarge",24,192,4.5,200,"13.749","1108.8","3960.0","3960.0","40392.0","66528.0","78408.0","85536.0","90288.0"
"cn-huhehaote","linux","vpc","true","ecs.sn1ne.8xlarge",32,64,6,250,"9.849","794.3","2836.8","2836.8","28935.36","47658.24","56168.64","61274.88","64679.04"
"cn-huhehaote","linux","vpc","true","ecs.d1ne.8xlarge",32,128,20,250,"24.059","1940.4","6930.0","6583.5","62370.0","99792.0","112266.0","119750.4","124740.0"
"cn-huhehaote","linux","vpc","true","ecs.d1ne-c8d3.8xlarge",32,128,20,200,"23.099","1862.56","6652.0","6319.4","59868.0","95788.8","107762.4","114946.56","119736.0"
"cn-huhehaote","linux","vpc","true","ecs.sn2ne.8xlarge",32,128,6,250,"14.329","1155.84","4128.0","4128.0","42105.6","69350.4","81734.4","89164.8","94118.4"
"cn-huhehaote","linux","vpc","true","ecs.gn5-c8g1.8xlarge",32,240,10,200,"55.409","4468.21","15957.9","15957.9","162770.58","268092.72","298731.89","321711.26","335115.9"
"cn-huhehaote","linux","vpc","true","ecs.se1ne.8xlarge",32,256,6,250,"18.329","1478.4","5280.0","5280.0","53856.0","88704.0","104544.0","114048.0","120384.0"
"cn-huhehaote","linux","vpc","true","ecs.gn5-c8g1.14xlarge",54,480,25,400,"110.819","8936.42","31915.8","31915.8","325541.16","536185.44","597463.78","643422.53","670231.8"
"cn-huhehaote","linux","vpc","true","ecs.d1ne-c14d3.14xlarge",56,160,35,450,"35.029","2824.64","10088.0","9583.6","90792.0","145267.2","163425.6","174320.64","181584.0"
"cn-huhehaote","linux","vpc","true","ecs.d1ne.14xlarge",56,224,40,450,"42.109","3395.84","12128.0","11521.6","109152.0","174643.2","196473.6","209571.84","218304.0"
"cn-huhehaote","linux","vpc","true","ecs.sn2ne.14xlarge",56,224,10,450,"25.079","2022.72","7224.0","7224.0","73684.8","121363.2","143035.2","156038.4","164707.2"
"cn-huhehaote","linux","vpc","true","ecs.se1ne.14xlarge",56,480,10,450,"32.079","2587.2","9240.0","9240.0","94248.0","155232.0","182952.0","199584.0","210672.0"
"cn-huhehaote","linux","vpc","true","ecs.t5-lc2m1.nano",1,0.5,0.1,4,"0.059","4.48","16.0","15.2","144.0","230.4","259.2","276.48","288.0"
"cn-huhehaote","linux","vpc","true","ecs.t5-lc1m1.small",1,1,0.2,6,"0.079","6.16","22.0","20.9","198.0","316.8","356.4","380.16","396.0"
"cn-huhehaote","linux","vpc","true","ecs.t5-lc1m2.small",1,2,0.2,6,"0.149","12.04","43.0","40.85","387.0","619.2","696.6","743.04","774.0"
"cn-huhehaote","linux","vpc","true","ecs.t5-c1m1.large",2,2,0.5,10,"0.259","21.0","75.0","71.25","675.0","1080.0","1215.0","1296.0","1350.0"
"cn-huhehaote","linux","vpc","true","ecs.ic5.large",2,2,1,30,"0.529","42.84","153.0","153.0","1560.6","2570.4","3029.4","3304.8","3488.4"
"cn-huhehaote","linux","vpc","true","ecs.t5-lc1m2.large",2,4,0.4,10,"0.299","24.08","86.0","81.7","774.0","1238.4","1393.2","1486.08","1548.0"
"cn-huhehaote","linux","vpc","true","ecs.t5-c1m2.large",2,4,0.5,10,"0.359","29.4","105.0","99.75","945.0","1512.0","1701.0","1814.4","1890.0"
"cn-huhehaote","linux","vpc","true","ecs.hfc5.large",2,4,1,30,"0.779","63.25","225.9","225.9","2249.96","3578.26","4066.2","4337.28","4472.82"
"cn-huhehaote","linux","vpc","true","ecs.c5.large",2,4,1,20,"0.559","45.11","161.1","161.1","1643.22","2706.48","3189.78","3479.76","3673.08"
"cn-huhehaote","linux","vpc","true","ecs.g5.large",2,8,1,20,"0.799","64.4","230.0","230.0","2346.0","3864.0","4554.0","4968.0","5244.0"
"cn-huhehaote","linux","vpc","true","ecs.g5ne.large",2,8,1,40,"0.486","78.68","281.0","281.0","2866.2","4720.8","5563.8","6069.6","6406.8"
"cn-huhehaote","linux","vpc","true","ecs.t5-lc1m4.large",2,8,0.4,10,"0.499","40.32","144.0","136.8","1296.0","2073.6","2332.8","2488.32","2592.0"
"cn-huhehaote","linux","vpc","true","ecs.hfg5.large",2,8,1,30,"1.039","83.66","298.8","298.8","2904.34","4661.28","5270.83","5593.54","5736.96"
"cn-huhehaote","linux","vpc","true","ecs.t5-c1m4.large",2,8,0.5,10,"0.559","45.36","162.0","153.9","1458.0","2332.8","2624.4","2799.36","2916.0"
"cn-huhehaote","linux","vpc","true","ecs.r5.large",2,16,1,20,"1.019","82.32","294.0","294.0","2998.8","4939.2","5821.2","6350.4","6703.2"
"cn-huhehaote","linux","vpc","true","ecs.ic5.xlarge",4,4,1.5,50,"1.059","85.68","306.0","306.0","3121.2","5140.8","6058.8","6609.6","6976.8"
"cn-huhehaote","linux","vpc","true","ecs.t5-c1m1.xlarge",4,4,0.8,20,"0.519","42.0","150.0","142.5","1350.0","2160.0","2430.0","2592.0","2700.0"
"cn-huhehaote","linux","vpc","true","ecs.c5.xlarge",4,8,1.5,30,"1.119","90.22","322.2","322.2","3286.44","5412.96","6379.56","6959.52","7346.16"
"cn-huhehaote","linux","vpc","true","ecs.hfc5.xlarge",4,8,1.5,50,"1.569","126.5","451.8","451.8","4499.93","7156.51","8132.4","8674.56","8945.64"
"cn-huhehaote","linux","vpc","true","ecs.t5-c1m2.xlarge",4,8,0.8,20,"0.729","58.8","210.0","199.5","1890.0","3024.0","3402.0","3628.8","3780.0"
"cn-huhehaote","linux","vpc","true","ecs.t5-c1m4.xlarge",4,16,0.8,20,"1.129","90.72","324.0","307.8","2916.0","4665.6","5248.8","5598.72","5832.0"
"cn-huhehaote","linux","vpc","true","ecs.g5ne.xlarge",4,16,2,75,"0.973","157.36","562.0","562.0","5732.4","9441.6","11127.6","12139.2","12813.6"
"cn-huhehaote","linux","vpc","true","ecs.g5.xlarge",4,16,1.5,30,"1.599","128.8","460.0","460.0","4692.0","7728.0","9108.0","9936.0","10488.0"
"cn-huhehaote","linux","vpc","true","ecs.hfg5.xlarge",4,16,1.5,50,"2.079","167.33","597.6","597.6","5808.67","9322.56","10541.66","11187.07","11473.92"
"cn-huhehaote","linux","vpc","true","ecs.r5.xlarge",4,32,1.5,30,"2.039","164.64","588.0","588.0","5997.6","9878.4","11642.4","12700.8","13406.4"
"cn-huhehaote","linux","vpc","true","ecs.i2.xlarge",4,32,1,50,"1.699","227.81","813.6","813.6","8298.72","13668.48","16109.28","17573.76","18550.08"
"cn-huhehaote","linux","vpc","true","ecs.ic5.2xlarge",8,8,2.5,80,"2.129","171.36","612.0","612.0","6242.4","10281.6","12117.6","13219.2","13953.6"
"cn-huhehaote","linux","vpc","true","ecs.t5-c1m1.2xlarge",8,8,1.2,40,"1.039","84.0","300.0","285.0","2700.0","4320.0","4860.0","5184.0","5400.0"
"cn-huhehaote","linux","vpc","true","ecs.t5-c1m2.2xlarge",8,16,1.2,40,"1.459","117.6","420.0","399.0","3780.0","6048.0","6804.0","7257.6","7560.0"
"cn-huhehaote","linux","vpc","true","ecs.c5.2xlarge",8,16,2.5,50,"2.239","180.43","644.4","644.4","6572.88","10825.92","12759.12","13919.04","14692.32"
"cn-huhehaote","linux","vpc","true","ecs.hfc5.2xlarge",8,16,2,100,"3.139","253.01","903.6","903.6","8999.86","14313.02","16264.8","17349.12","17891.28"
"cn-huhehaote","linux","vpc","true","ecs.g5.2xlarge",8,32,2.5,50,"3.189","257.6","920.0","920.0","9384.0","15456.0","18216.0","19872.0","20976.0"
"cn-huhehaote","linux","vpc","true","ecs.i2g.2xlarge",8,32,2,100,"2.765","371.7","1327.5","1327.5","13540.5","22302.0","26284.5","28674.0","30267.0"
"cn-huhehaote","linux","vpc","true","ecs.t5-c1m4.2xlarge",8,32,1.2,40,"2.249","181.44","648.0","615.6","5832.0","9331.2","10497.6","11197.44","11664.0"
"cn-huhehaote","linux","vpc","true","ecs.g5ne.2xlarge",8,32,3.5,150,"3.899","314.72","1124.0","1124.0","11464.8","18883.2","22255.2","24278.4","25627.2"
"cn-huhehaote","linux","vpc","true","ecs.hfg5.2xlarge",8,32,2,100,"4.149","334.66","1195.2","1195.2","11617.34","18645.12","21083.33","22374.14","22947.84"
"cn-huhehaote","linux","vpc","true","ecs.i2.2xlarge",8,64,2,100,"3.389","455.62","1627.2","1627.2","16597.44","27336.96","32218.56","35147.52","37100.16"
"cn-huhehaote","linux","vpc","true","ecs.r5.2xlarge",8,64,2.5,50,"4.079","329.28","1176.0","1176.0","11995.2","19756.8","23284.8","25401.6","26812.8"
"cn-huhehaote","linux","vpc","true","ecs.ic5.3xlarge",12,12,4,90,"3.189","257.04","918.0","918.0","9363.6","15422.4","18176.4","19828.8","20930.4"
"cn-huhehaote","linux","vpc","true","ecs.c5.3xlarge",12,24,4,90,"3.359","270.65","966.6","966.6","9859.32","16238.88","19138.68","20878.56","22038.48"
"cn-huhehaote","linux","vpc","true","ecs.hfc5.3xlarge",12,24,2.5,130,"4.709","379.51","1355.4","1355.4","13499.78","21469.54","24397.2","26023.68","26836.92"
"cn-huhehaote","linux","vpc","true","ecs.g5.3xlarge",12,48,4,90,"4.789","386.4","1380.0","1380.0","14076.0","23184.0","27324.0","29808.0","31464.0"
"cn-huhehaote","linux","vpc","true","ecs.hfg5.3xlarge",12,48,2.5,130,"6.229","501.98","1792.8","1792.8","17426.02","27967.68","31624.99","33561.22","34421.76"
"cn-huhehaote","linux","vpc","true","ecs.r5.3xlarge",12,96,4,90,"6.129","493.92","1764.0","1764.0","17992.8","29635.2","34927.2","38102.4","40219.2"
"cn-huhehaote","linux","vpc","true","ecs.ic5.4xlarge",16,16,5,100,"4.249","342.72","1224.0","1224.0","12484.8","20563.2","24235.2","26438.4","27907.2"
"cn-huhehaote","linux","vpc","true","ecs.t5-c1m1.4xlarge",16,16,1.2,60,"2.079","168.0","600.0","570.0","5400.0","8640.0","9720.0","10368.0","10800.0"
"cn-huhehaote","linux","vpc","true","ecs.c5.4xlarge",16,32,5,100,"4.479","360.86","1288.8","1288.8","13145.76","21651.84","25518.24","27838.08","29384.64"
"cn-huhehaote","linux","vpc","true","ecs.t5-c1m2.4xlarge",16,32,1.2,60,"2.919","235.2","840.0","798.0","7560.0","12096.0","13608.0","14515.2","15120.0"
"cn-huhehaote","linux","vpc","true","ecs.hfc5.4xlarge",16,32,3,160,"6.279","506.02","1807.2","1807.2","17999.71","28626.05","32529.6","34698.24","35782.56"
"cn-huhehaote","linux","vpc","true","ecs.g5.4xlarge",16,64,5,100,"6.389","515.2","1840.0","1840.0","18768.0","30912.0","36432.0","39744.0","41952.0"
"cn-huhehaote","linux","vpc","true","ecs.g5ne.4xlarge",16,64,7,300,"7.799","629.44","2248.0","2248.0","22929.6","37766.4","44510.4","48556.8","51254.4"
"cn-huhehaote","linux","vpc","true","ecs.i2g.4xlarge",16,64,3,150,"5.531","743.4","2655.0","2655.0","27081.0","44604.0","52569.0","57348.0","60534.0"
"cn-huhehaote","linux","vpc","true","ecs.hfg5.4xlarge",16,64,3,160,"8.299","669.31","2390.4","2390.4","23234.69","37290.24","42166.66","44748.29","45895.68"
"cn-huhehaote","linux","vpc","true","ecs.r5.4xlarge",16,128,5,100,"8.169","658.56","2352.0","2352.0","23990.4","39513.6","46569.6","50803.2","53625.6"
"cn-huhehaote","linux","vpc","true","ecs.i2.4xlarge",16,128,3,150,"6.779","911.23","3254.4","3254.4","33194.88","54673.92","64437.12","70295.04","74200.32"
"cn-huhehaote","linux","vpc","true","ecs.c5.6xlarge",24,48,7.5,150,"6.709","541.3","1933.2","1933.2","19718.64","32477.76","38277.36","41757.12","44076.96"
"cn-huhehaote","linux","vpc","true","ecs.hfc5.6xlarge",24,48,4.5,200,"9.409","759.02","2710.8","2710.8","26999.57","42939.07","48794.4","52047.36","53673.84"
"cn-huhehaote","linux","vpc","true","ecs.g5.6xlarge",24,96,7.5,150,"9.579","772.8","2760.0","2760.0","28152.0","46368.0","54648.0","59616.0","62928.0"
"cn-huhehaote","linux","vpc","true","ecs.hfg5.6xlarge",24,96,4.5,200,"12.449","1003.97","3585.6","3585.6","34852.03","55935.36","63249.98","67122.43","68843.52"
"cn-huhehaote","linux","vpc","true","ecs.r5.6xlarge",24,192,7.5,150,"12.249","987.84","3528.0","3528.0","35985.6","59270.4","69854.4","76204.8","80438.4"
"cn-huhehaote","linux","vpc","true","ecs.c5.8xlarge",32,64,10,200,"8.949","721.73","2577.6","2577.6","26291.52","43303.68","51036.48","55676.16","58769.28"
"cn-huhehaote","linux","vpc","true","ecs.hfc5.8xlarge",32,64,6,250,"12.549","1012.03","3614.4","3614.4","35999.42","57252.1","65059.2","69396.48","71565.12"
"cn-huhehaote","linux","vpc","true","ecs.g5.8xlarge",32,128,10,200,"12.779","1030.4","3680.0","3680.0","37536.0","61824.0","72864.0","79488.0","83904.0"
"cn-huhehaote","linux","vpc","true","ecs.i2g.8xlarge",32,128,6,200,"11.062","1486.8","5310.0","5310.0","54161.99","89207.99","105137.99","114695.99","121067.99"
"cn-huhehaote","linux","vpc","true","ecs.g5ne.8xlarge",32,128,15,600,"15.599","1258.88","4496.0","4496.0","45859.2","75532.8","89020.8","97113.6","102508.8"
